experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
faster3x	52	1	f3	dfd  	h_u             	AHOOD                                                                                       	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	1	1	13	13	faster3x_1_52_1.wav	3.0293	25-Apr-2018	16:57:50	16:57:53	
faster3x	46	1	f3	dfd  	l_a             	ALOD                                                                                        	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	14	14	faster3x_1_46_1.wav	2.4135	25-Apr-2018	16:57:54	16:57:56	
faster3x	44	1	f3	dfd  	m_a             	AMOD                                                                                        	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	15	15	faster3x_1_44_1.wav	2.4849	25-Apr-2018	16:57:56	16:57:59	
faster3x	14	1	f3	dfd  	d_ae            	ADAD                                                                                        	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	16	16	faster3x_1_14_1.wav	2.4668	25-Apr-2018	16:57:59	16:58:01	
faster3x	36	1	f3	dfd  	z_u             	AZUDE                                                                                       	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	1	1	17	17	faster3x_1_36_1.wav	2.5866	25-Apr-2018	16:58:02	16:58:04	
faster3x	7	1	f3	dfd  	b_a             	ABOD                                                                                        	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	18	18	faster3x_1_7_1.wav	2.577	25-Apr-2018	16:58:04	16:58:07	
faster3x	22	1	f3	dfd  	g_ae            	AGAD                                                                                        	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	19	19	faster3x_1_22_1.wav	2.4779	25-Apr-2018	16:58:07	16:58:09	
faster3x	13	1	f3	dfd  	d_i             	ADEED                                                                                       	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	1	1	20	20	faster3x_1_13_1.wav	2.4766	25-Apr-2018	16:58:10	16:58:12	
faster3x	51	1	f3	dfd  	h_ae            	AHAD                                                                                        	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	21	21	faster3x_1_51_1.wav	2.51	25-Apr-2018	16:58:12	16:58:15	
faster3x	33	1	f3	dfd  	z_i             	AZEED                                                                                       	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	1	1	22	22	faster3x_1_33_1.wav	2.7527	25-Apr-2018	16:58:15	16:58:18	
faster3x	30	1	f3	dfd  	sh_ae           	ASHAD                                                                                       	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	1	1	23	23	faster3x_1_30_1.wav	2.5225	25-Apr-2018	16:58:18	16:58:21	
faster3x	26	1	f3	dfd  	s_ae            	ASAD                                                                                        	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	1	1	24	24	faster3x_1_26_1.wav	2.5977	25-Apr-2018	16:58:21	16:58:23	
faster3x	32	1	f3	dfd  	sh_u            	ASHUDE                                                                                      	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	Fixed	y	2	instructions_f3.txt	1	1	25	25	faster3x_1_32_1.wav	2.5133	25-Apr-2018	16:58:24	16:58:26	
